Angular,Software Engineering Practices,Network,,,,https://dzone.com/articles/developing-rest-apis,Developing REST APIs,#REF!,#REF!
Angular,Software Engineering Practices,Network,,,,https://dzone.com/refcardz/rest-foundations-restful?chapter=1,Foundations of RESTful Architecture,#REF!,#REF!
Angular,Software Engineering Practices,Network,,,,https://www.youtube.com/watch?v=Y0lDGjwRYKw&list=PL4cUxeGkcC9iK6Qhn-QLcXCXPQUov1U7f,GraphQL,#REF!,#REF!
Angular,Software Engineering Practices,Network,,,,https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS,CORS,#REF!,#REF!
Angular,Software Engineering Practices,Network,,,,https://learn.javascript.info/long-polling,Long polling,#REF!,#REF!
Angular,Software Engineering Practices,Network,,,,https://developer.mozilla.org/en-US/docs/Web/API/WebSocket,Web Socket,#REF!,#REF!
Angular,Software Engineering Practices,Network,,,,https://developer.mozilla.org/en-US/docs/Web/API/Server-sent_events/Using_server-sent_events,Server Sent Events,#REF!,#REF!
Angular,Software Engineering Practices,Security and Cryptography,,5,Software Engineering Practices_Security and Cryptography,https://www.toptal.com/security/10-most-common-web-security-vulnerabilities,10 Common Web Security Vulnerabilities,#REF!,#REF!
Angular,Software Engineering Practices,Security and Cryptography,,,,https://owasp.org/,OWASP Foundation,#REF!,#REF!
Angular,Software Engineering Practices,Refactoring,,5,Software Engineering Practices_Refactoring,https://refactoring.guru/refactoring,Refactoring,#REF!,#REF!
Angular,Software Engineering Practices,Refactoring,,,,,,#REF!,#REF!
Angular,Software Engineering Practices,Refactoring,,,,,,#REF!,#REF!
Angular,Software Engineering Practices,Testing processes,,5,Software Engineering Practices_Testing processes, https://martinfowler.com/articles/practical-test-pyramid.html,Practical test pyramid,#REF!,#REF!
Angular,Software Engineering Practices,Code review and code standards,,5,Software Engineering Practices_Code review and code standards,,,#REF!,#REF!
React,JS (ES5),Common,,5,JS (ES5)_Common,https://learn.javascript.info/first-steps,JavaScript Fundamentals,#REF!,#REF!
React,JS (ES5),Common,,,,https://www.oreilly.com/library/view/you-dont-know/9781449335571/,"Scope & closures, hoisting",#REF!,#REF!
React,JS (ES5),Common,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Guide/Loops_and_iteration,Loops and iterations,#REF!,#REF!
React,JS (ES5),Common,,,,https://www.oreilly.com/library/view/you-dont-know/9781449335571/,You Don't Know JS: Scope & Closures,#REF!,#REF!
React,JS (ES5),Common,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/if...else,if...else - JavaScript | MDN,#REF!,#REF!
React,JS (ES5),Common,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/switch,switch - JavaScript | MDN,#REF!,#REF!
React,JS (ES5),Objects,,,,"https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Object
",Object - JavaScript | MDN,#REF!,#REF!
React,JS (ES5),Objects,,,,"https://developer.mozilla.org/en-US/docs/Web/JavaScript/Guide/Working_with_Objects
",Working with objects - JavaScript | MDN,#REF!,#REF!
React,JS (ES6+),Common,,5,JS (ES6+)_Common,https://adrianmejia.com/overview-of-javascript-es6-features-a-k-a-ecmascript-6-and-es2015/#.WA4G-3dZebs.hackernews,Basic capabilities of ES6 (Overview),#REF!,#REF!
React,JS (ES6+),Data types,,5,JS (ES6+)_Data types,https://learn.javascript.info/types,Data types,#REF!,#REF!
React,JS (ES6+),Data types,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Symbol,Symbol,#REF!,#REF!
React,JS (ES6+),Data types,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/BigInt,BigInt,#REF!,#REF!
React,JS (ES6+),Modules,,5,JS (ES6+)_Modules,https://learn.javascript.info/modules,Modules,#REF!,#REF!
React,JS (ES6+),Classes,,5,JS (ES6+)_Classes,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Classes,Classes - JavaScript | MDN,#REF!,#REF!
React,JS (ES6+),Asyncronous programming,,5,JS (ES6+)_Asyncronous programming," https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/Promise
",Global_Objects/Promise,#REF!,#REF!
React,JS (ES6+),Asyncronous programming,,,, https://pouchdb.com/2015/05/18/we-have-a-problem-with-promises.html,We have a problem with promises,#REF!,#REF!
React,JS (ES6+),Asyncronous programming,,,,https://learn.javascript.info/promise-basics,Promise-basics,#REF!,#REF!
React,JS (ES6+),Asyncronous programming,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/async_function,Async/await,#REF!,#REF!
React,JS (ES6+),Asyncronous programming,,,,https://developer.mozilla.org/en-US/docs/Web/JavaScript/Guide/Iterators_and_Generators,Generators/iterators,#REF!,#REF!
React,JS (ES6+),Network,,5,JS (ES6+)_Network,https://developer.mozilla.org/en-US/docs/Learn/JavaScript/Client-side_web_APIs/Fetching_data,Fetching_data,#REF!,#REF!
React,JS (ES6+),Network,,,,https://developer.mozilla.org/en-US/docs/Web/API/Fetch_API/Using_Fetch,Fetch_API/Using_Fetch,#REF!,#REF!
React,Browser API,Document and page objects,,3,Browser API_Document and page objects,https://www.w3schools.com/js/js_htmldom.asp,JavaScript HTML DOM,#REF!,#REF!
React,Browser API,Storages,,3,Browser API_Storages," https://learn.javascript.info/cookie
",Cookie,#REF!,#REF!
React,Browser API,Storages,,,,https://learn.javascript.info/localstorage,"LocalStorage, SessionStorage",#REF!,#REF!
React,Browser API,Storages,,,,https://developer.mozilla.org/en-US/docs/Web/API/IndexedDB_API,IndexedDB,#REF!,#REF!
React,Browser API,Optimization and Performance,,3,Browser API_Optimization and Performance,"https://developer.mozilla.org/en-US/docs/Web/API/Web_Workers_API

",Web Workers API,#REF!,#REF!
React,Browser API,Optimization and Performance,,,,https://developer.mozilla.org/en-US/docs/Web/API/Web_Workers_API/Using_web_workers,Using Web Workers - Web APIs | MDN,#REF!,#REF!
React,Browser API,Optimization and Performance,,,,https://developer.mozilla.org/en-US/docs/Web/API/Service_Worker_API/Using_Service_Workers,Using Service Workers - Web APIs | MDN,#REF!,#REF!
React,Browser API,HTML,,3,Browser API_HTML,https://developer.mozilla.org/en-US/docs/Learn/HTML/Introduction_to_HTML,Introduction to HTML,#REF!,#REF!
